index,sample_id,class_id,label,recording_id,split,protocol,split_seed
1610,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_shift_denoised_seg003.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1611,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_shift_denoised_seg004.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1612,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_shift_denoised_seg005.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1613,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_shift_denoised_seg006.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1614,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_shift_denoised_seg007.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1615,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_shift_denoised_seg008.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1616,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_shift_denoised_seg009.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1617,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_shift_denoised_seg010.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1618,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_shift_denoised_seg011.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1619,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_shift_denoised_seg012.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1620,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_shift_denoised_seg013.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1621,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_shift_denoised_seg014.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1622,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_shift_denoised_seg015.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1623,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_shift_denoised_seg016.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1624,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_shift_denoised_seg017.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1625,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_shift_denoised_seg018.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1626,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_shift_denoised_seg019.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1627,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_shift_denoised_seg020.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1628,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_shift_denoised_seg021.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1629,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_shift_denoised_seg022.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1630,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_shift_denoised_seg023.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1631,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_shift_denoised_seg024.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1632,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_shift_denoised_seg025.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1633,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_shift_denoised_seg026.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1634,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_shift_denoised_seg027.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1635,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_shift_denoised_seg028.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1636,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_shift_denoised_seg029.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1637,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_shift_denoised_seg030.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1638,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_shift_denoised_seg031.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1639,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_shift_denoised_seg032.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1640,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_shift_denoised_seg033.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1641,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_shift_denoised_seg034.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1642,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_shift_denoised_seg035.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1643,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_shift_denoised_seg036.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1644,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_shift_denoised_seg037.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1645,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_shift_denoised_seg038.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1646,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_shift_denoised_seg039.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1647,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_shift_denoised_seg040.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1648,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_shift_denoised_seg041.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1649,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_snr_noise_denoised_seg000.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1650,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_snr_noise_denoised_seg001.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1651,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_snr_noise_denoised_seg002.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1652,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_snr_noise_denoised_seg003.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1653,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_snr_noise_denoised_seg004.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1654,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_snr_noise_denoised_seg005.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1655,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_snr_noise_denoised_seg006.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1656,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_snr_noise_denoised_seg007.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1657,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_snr_noise_denoised_seg008.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1658,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_snr_noise_denoised_seg009.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1659,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_snr_noise_denoised_seg010.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1660,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_snr_noise_denoised_seg011.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1661,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_snr_noise_denoised_seg012.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1662,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_snr_noise_denoised_seg013.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1663,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_snr_noise_denoised_seg014.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1664,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_snr_noise_denoised_seg015.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1665,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_snr_noise_denoised_seg016.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1666,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_snr_noise_denoised_seg017.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1667,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_snr_noise_denoised_seg018.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1668,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_snr_noise_denoised_seg019.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1669,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_snr_noise_denoised_seg020.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1670,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_snr_noise_denoised_seg021.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1671,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_snr_noise_denoised_seg022.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1672,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_snr_noise_denoised_seg023.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1673,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_snr_noise_denoised_seg024.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1674,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_snr_noise_denoised_seg025.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1675,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_snr_noise_denoised_seg026.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1676,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_snr_noise_denoised_seg027.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1677,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_snr_noise_denoised_seg028.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1678,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_snr_noise_denoised_seg029.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1679,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_snr_noise_denoised_seg030.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1680,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_snr_noise_denoised_seg031.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1681,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_snr_noise_denoised_seg032.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1682,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_snr_noise_denoised_seg033.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1683,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_snr_noise_denoised_seg034.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1684,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_snr_noise_denoised_seg035.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1685,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_snr_noise_denoised_seg036.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1686,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_snr_noise_denoised_seg037.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1687,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_snr_noise_denoised_seg038.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1688,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_snr_noise_denoised_seg039.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1689,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_snr_noise_denoised_seg040.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1690,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_snr_noise_denoised_seg041.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1691,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_stretch_denoised_seg000.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1692,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_stretch_denoised_seg001.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1693,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_stretch_denoised_seg002.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1694,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_stretch_denoised_seg003.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1695,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_stretch_denoised_seg004.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1696,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_stretch_denoised_seg005.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1697,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_stretch_denoised_seg006.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1698,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_stretch_denoised_seg007.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1699,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_stretch_denoised_seg008.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1700,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_stretch_denoised_seg009.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1701,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_stretch_denoised_seg010.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1702,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_stretch_denoised_seg011.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1703,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_stretch_denoised_seg012.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1704,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_stretch_denoised_seg013.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1705,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_stretch_denoised_seg014.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1706,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_stretch_denoised_seg015.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1707,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_stretch_denoised_seg016.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1708,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_stretch_denoised_seg017.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1709,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_stretch_denoised_seg018.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1710,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_stretch_denoised_seg019.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1711,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_stretch_denoised_seg020.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1712,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_stretch_denoised_seg021.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1713,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_stretch_denoised_seg022.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1714,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_stretch_denoised_seg023.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1715,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_stretch_denoised_seg024.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1716,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_stretch_denoised_seg025.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1717,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_stretch_denoised_seg026.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1718,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_stretch_denoised_seg027.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1719,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_stretch_denoised_seg028.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1720,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_stretch_denoised_seg029.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1721,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_stretch_denoised_seg030.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1722,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_stretch_denoised_seg031.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1723,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_stretch_denoised_seg032.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1724,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_stretch_denoised_seg033.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1725,A/vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero_stretch_denoised_seg034.mat,A,0,vo3x3_32k_74__23_07_13_H3_pesqSaladinoPrimero,train,recording_80_20,123
1726,A/vo3x3_32k_75__23_07_13_H3_pesquero1_original_denoised_seg000.mat,A,0,vo3x3_32k_75__23_07_13_H3_pesquero1,train,recording_80_20,123
1727,A/vo3x3_32k_75__23_07_13_H3_pesquero1_original_denoised_seg001.mat,A,0,vo3x3_32k_75__23_07_13_H3_pesquero1,train,recording_80_20,123
1728,A/vo3x3_32k_75__23_07_13_H3_pesquero1_original_denoised_seg002.mat,A,0,vo3x3_32k_75__23_07_13_H3_pesquero1,train,recording_80_20,123
1729,A/vo3x3_32k_75__23_07_13_H3_pesquero1_original_denoised_seg003.mat,A,0,vo3x3_32k_75__23_07_13_H3_pesquero1,train,recording_80_20,123
1730,A/vo3x3_32k_75__23_07_13_H3_pesquero1_original_denoised_seg004.mat,A,0,vo3x3_32k_75__23_07_13_H3_pesquero1,train,recording_80_20,123
1731,A/vo3x3_32k_75__23_07_13_H3_pesquero1_original_denoised_seg005.mat,A,0,vo3x3_32k_75__23_07_13_H3_pesquero1,train,recording_80_20,123
1732,A/vo3x3_32k_75__23_07_13_H3_pesquero1_original_denoised_seg006.mat,A,0,vo3x3_32k_75__23_07_13_H3_pesquero1,train,recording_80_20,123
1733,A/vo3x3_32k_75__23_07_13_H3_pesquero1_original_denoised_seg007.mat,A,0,vo3x3_32k_75__23_07_13_H3_pesquero1,train,recording_80_20,123
1734,A/vo3x3_32k_75__23_07_13_H3_pesquero1_original_denoised_seg008.mat,A,0,vo3x3_32k_75__23_07_13_H3_pesquero1,train,recording_80_20,123
1735,A/vo3x3_32k_75__23_07_13_H3_pesquero1_original_denoised_seg009.mat,A,0,vo3x3_32k_75__23_07_13_H3_pesquero1,train,recording_80_20,123
1736,A/vo3x3_32k_75__23_07_13_H3_pesquero1_original_denoised_seg010.mat,A,0,vo3x3_32k_75__23_07_13_H3_pesquero1,train,recording_80_20,123
1737,A/vo3x3_32k_75__23_07_13_H3_pesquero1_original_denoised_seg011.mat,A,0,vo3x3_32k_75__23_07_13_H3_pesquero1,train,recording_80_20,123
1738,A/vo3x3_32k_75__23_07_13_H3_pesquero1_original_denoised_seg012.mat,A,0,vo3x3_32k_75__23_07_13_H3_pesquero1,train,recording_80_20,123
1739,A/vo3x3_32k_75__23_07_13_H3_pesquero1_original_denoised_seg013.mat,A,0,vo3x3_32k_75__23_07_13_H3_pesquero1,train,recording_80_20,123
1740,A/vo3x3_32k_75__23_07_13_H3_pesquero1_original_denoised_seg014.mat,A,0,vo3x3_32k_75__23_07_13_H3_pesquero1,train,recording_80_20,123
1741,A/vo3x3_32k_75__23_07_13_H3_pesquero1_original_denoised_seg015.mat,A,0,vo3x3_32k_75__23_07_13_H3_pesquero1,train,recording_80_20,123
1742,A/vo3x3_32k_75__23_07_13_H3_pesquero1_pitch_denoised_seg000.mat,A,0,vo3x3_32k_75__23_07_13_H3_pesquero1,train,recording_80_20,123
1743,A/vo3x3_32k_75__23_07_13_H3_pesquero1_pitch_denoised_seg001.mat,A,0,vo3x3_32k_75__23_07_13_H3_pesquero1,train,recording_80_20,123
1744,A/vo3x3_32k_75__23_07_13_H3_pesquero1_pitch_denoised_seg002.mat,A,0,vo3x3_32k_75__23_07_13_H3_pesquero1,train,recording_80_20,123
1745,A/vo3x3_32k_75__23_07_13_H3_pesquero1_pitch_denoised_seg003.mat,A,0,vo3x3_32k_75__23_07_13_H3_pesquero1,train,recording_80_20,123
1746,A/vo3x3_32k_75__23_07_13_H3_pesquero1_pitch_denoised_seg004.mat,A,0,vo3x3_32k_75__23_07_13_H3_pesquero1,train,recording_80_20,123
1747,A/vo3x3_32k_75__23_07_13_H3_pesquero1_pitch_denoised_seg005.mat,A,0,vo3x3_32k_75__23_07_13_H3_pesquero1,train,recording_80_20,123
1748,A/vo3x3_32k_75__23_07_13_H3_pesquero1_pitch_denoised_seg006.mat,A,0,vo3x3_32k_75__23_07_13_H3_pesquero1,train,recording_80_20,123
1749,A/vo3x3_32k_75__23_07_13_H3_pesquero1_pitch_denoised_seg007.mat,A,0,vo3x3_32k_75__23_07_13_H3_pesquero1,train,recording_80_20,123
1750,A/vo3x3_32k_75__23_07_13_H3_pesquero1_pitch_denoised_seg008.mat,A,0,vo3x3_32k_75__23_07_13_H3_pesquero1,train,recording_80_20,123
